Zip_Code,County_Name,State_Code,County_Code
29574,Dillon County,SC,45033
29536,Dillon County,SC,45033
29543,Dillon County,SC,45033
29571,Dillon County,SC,45033
29525,Dillon County,SC,45033
29426,Dorchester County,SC,45035
29485,Dorchester County,SC,45035
29471,Dorchester County,SC,45035
29448,Dorchester County,SC,45035
29472,Dorchester County,SC,45035
29420,Dorchester County,SC,45035
29470,Dorchester County,SC,45035
29484,Dorchester County,SC,45035
29447,Dorchester County,SC,45035
29483,Dorchester County,SC,45035
29477,Dorchester County,SC,45035
29418,Dorchester County,SC,45035
29414,Dorchester County,SC,45035
29437,Dorchester County,SC,45035
29456,Dorchester County,SC,45035
29432,Dorchester County,SC,45035
29018,Dorchester County,SC,45035
29860,Edgefield County,SC,45037
29821,Edgefield County,SC,45037
29138,Edgefield County,SC,45037
29832,Edgefield County,SC,45037
29838,Edgefield County,SC,45037
29824,Edgefield County,SC,45037
29835,Edgefield County,SC,45037
29848,Edgefield County,SC,45037
29841,Edgefield County,SC,45037
29847,Edgefield County,SC,45037
29129,Edgefield County,SC,45037
29845,Edgefield County,SC,45037
29065,Fairfield County,SC,45039
29130,Fairfield County,SC,45039
29014,Fairfield County,SC,45039
29045,Fairfield County,SC,45039
29132,Fairfield County,SC,45039
29015,Fairfield County,SC,45039
29016,Fairfield County,SC,45039
29180,Fairfield County,SC,45039
29055,Fairfield County,SC,45039
29031,Fairfield County,SC,45039
29505,Florence County,SC,45041
29504,Florence County,SC,45041
29554,Florence County,SC,45041
29161,Florence County,SC,45041
29555,Florence County,SC,45041
29591,Florence County,SC,45041
29506,Florence County,SC,45041
29560,Florence County,SC,45041
29583,Florence County,SC,45041
29503,Florence County,SC,45041
29541,Florence County,SC,45041
29501,Florence County,SC,45041
29162,Florence County,SC,45041
29502,Florence County,SC,45041
29114,Florence County,SC,45041
29530,Florence County,SC,45041
29442,Georgetown County,SC,45043
29554,Georgetown County,SC,45043
29440,Georgetown County,SC,45043
29510,Georgetown County,SC,45043
29576,Georgetown County,SC,45043
29585,Georgetown County,SC,45043
29607,Greenville County,SC,45045
29609,Greenville County,SC,45045
29615,Greenville County,SC,45045
29673,Greenville County,SC,45045
29606,Greenville County,SC,45045
29616,Greenville County,SC,45045
29636,Greenville County,SC,45045
29611,Greenville County,SC,45045
29617,Greenville County,SC,45045
29661,Greenville County,SC,45045
29690,Greenville County,SC,45045
29644,Greenville County,SC,45045
29635,Greenville County,SC,45045
29654,Greenville County,SC,45045
29322,Greenville County,SC,45045
29613,Greenville County,SC,45045
29603,Greenville County,SC,45045
29683,Greenville County,SC,45045
29614,Greenville County,SC,45045
29688,Greenville County,SC,45045
29356,Greenville County,SC,45045
29650,Greenville County,SC,45045
29681,Greenville County,SC,45045
29610,Greenville County,SC,45045
29604,Greenville County,SC,45045
29652,Greenville County,SC,45045
29608,Greenville County,SC,45045
29627,Greenville County,SC,45045
29601,Greenville County,SC,45045
29602,Greenville County,SC,45045
29662,Greenville County,SC,45045
29612,Greenville County,SC,45045
29605,Greenville County,SC,45045
29651,Greenville County,SC,45045
29669,Greenville County,SC,45045
29680,Greenville County,SC,45045
29687,Greenville County,SC,45045
29649,Greenwood County,SC,45047
29646,Greenwood County,SC,45047
29848,Greenwood County,SC,45047
29647,Greenwood County,SC,45047
29138,Greenwood County,SC,45047
29648,Greenwood County,SC,45047
29695,Greenwood County,SC,45047
29653,Greenwood County,SC,45047
29819,Greenwood County,SC,45047
29692,Greenwood County,SC,45047
29638,Greenwood County,SC,45047
29666,Greenwood County,SC,45047
29944,Hampton County,SC,45049
29923,Hampton County,SC,45049
29932,Hampton County,SC,45049
29921,Hampton County,SC,45049
29939,Hampton County,SC,45049
29933,Hampton County,SC,45049
29918,Hampton County,SC,45049
29827,Hampton County,SC,45049
29911,Hampton County,SC,45049
29916,Hampton County,SC,45049
29924,Hampton County,SC,45049
29922,Hampton County,SC,45049
29945,Hampton County,SC,45049
29934,Hampton County,SC,45049
29526,Horry County,SC,45051
29577,Horry County,SC,45051
29572,Horry County,SC,45051
29528,Horry County,SC,45051
29511,Horry County,SC,45051
29545,Horry County,SC,45051
29544,Horry County,SC,45051
29576,Horry County,SC,45051
29527,Horry County,SC,45051
29581,Horry County,SC,45051
29597,Horry County,SC,45051
29568,Horry County,SC,45051
29579,Horry County,SC,45051
29588,Horry County,SC,45051
29566,Horry County,SC,45051
29575,Horry County,SC,45051
29598,Horry County,SC,45051
29578,Horry County,SC,45051
29582,Horry County,SC,45051
29587,Horry County,SC,45051
29569,Horry County,SC,45051
29927,Jasper County,SC,45053
29909,Jasper County,SC,45053
29945,Jasper County,SC,45053
29912,Jasper County,SC,45053
29944,Jasper County,SC,45053
29934,Jasper County,SC,45053
29922,Jasper County,SC,45053
29943,Jasper County,SC,45053
29936,Jasper County,SC,45053
29916,Jasper County,SC,45053
29032,Kershaw County,SC,45055
29067,Kershaw County,SC,45055
29718,Kershaw County,SC,45055
29058,Kershaw County,SC,45055
29130,Kershaw County,SC,45055
29074,Kershaw County,SC,45055
29020,Kershaw County,SC,45055
29128,Kershaw County,SC,45055
29009,Kershaw County,SC,45055
29045,Kershaw County,SC,45055
29021,Kershaw County,SC,45055
29175,Kershaw County,SC,45055
29078,Kershaw County,SC,45055
29010,Kershaw County,SC,45055
29720,Lancaster County,SC,45057
29718,Lancaster County,SC,45057
29058,Lancaster County,SC,45057
29067,Lancaster County,SC,45057
29707,Lancaster County,SC,45057
29721,Lancaster County,SC,45057
29744,Lancaster County,SC,45057
29370,Laurens County,SC,45059
29384,Laurens County,SC,45059
29654,Laurens County,SC,45059
29335,Laurens County,SC,45059
29037,Laurens County,SC,45059
29355,Laurens County,SC,45059
29351,Laurens County,SC,45059
29388,Laurens County,SC,45059
29681,Laurens County,SC,45059
29360,Laurens County,SC,45059
29692,Laurens County,SC,45059
29332,Laurens County,SC,45059
29644,Laurens County,SC,45059
29325,Laurens County,SC,45059
29178,Laurens County,SC,45059
29645,Laurens County,SC,45059
29104,Lee County,SC,45061
29009,Lee County,SC,45061
29550,Lee County,SC,45061
29046,Lee County,SC,45061
29080,Lee County,SC,45061
29128,Lee County,SC,45061
29032,Lee County,SC,45061
29010,Lee County,SC,45061
29153,Lee County,SC,45061
29040,Lee County,SC,45061
29020,Lee County,SC,45061
29069,Lee County,SC,45061
29033,Lexington County,SC,45063
29063,Lexington County,SC,45063
29160,Lexington County,SC,45063
29172,Lexington County,SC,45063
29210,Lexington County,SC,45063
29006,Lexington County,SC,45063
29072,Lexington County,SC,45063
29170,Lexington County,SC,45063
29071,Lexington County,SC,45063
29123,Lexington County,SC,45063
29036,Lexington County,SC,45063
29070,Lexington County,SC,45063
29054,Lexington County,SC,45063
29053,Lexington County,SC,45063
29112,Lexington County,SC,45063
29212,Lexington County,SC,45063
29214,Lexington County,SC,45063
29073,Lexington County,SC,45063
29169,Lexington County,SC,45063
29171,Lexington County,SC,45063
29075,Lexington County,SC,45063
29845,McCormick County,SC,45065
29899,McCormick County,SC,45065
29844,McCormick County,SC,45065
29848,McCormick County,SC,45065
29840,McCormick County,SC,45065
29620,McCormick County,SC,45065
29819,McCormick County,SC,45065
29838,McCormick County,SC,45065
29628,McCormick County,SC,45065
29835,McCormick County,SC,45065
29821,McCormick County,SC,45065
29519,Marion County,SC,45067
29546,Marion County,SC,45067
29589,Marion County,SC,45067
29574,Marion County,SC,45067
29565,Marion County,SC,45067
29592,Marion County,SC,45067
29581,Marion County,SC,45067
29571,Marion County,SC,45067
29570,Marlboro County,SC,45069
29512,Marlboro County,SC,45069
29596,Marlboro County,SC,45069
29516,Marlboro County,SC,45069
29565,Marlboro County,SC,45069
29525,Marlboro County,SC,45069
29594,Marlboro County,SC,45069
29075,Newberry County,SC,45071
29355,Newberry County,SC,45071
29126,Newberry County,SC,45071
29108,Newberry County,SC,45071
29127,Newberry County,SC,45071
29122,Newberry County,SC,45071
29145,Newberry County,SC,45071
29036,Newberry County,SC,45071
29178,Newberry County,SC,45071
29037,Newberry County,SC,45071
29006,Newberry County,SC,45071
29332,Newberry County,SC,45071
29678,Oconee County,SC,45073
29691,Oconee County,SC,45073
29672,Oconee County,SC,45073
29658,Oconee County,SC,45073
29693,Oconee County,SC,45073
29696,Oconee County,SC,45073
29675,Oconee County,SC,45073
29664,Oconee County,SC,45073
29679,Oconee County,SC,45073
29676,Oconee County,SC,45073
29686,Oconee County,SC,45073
29643,Oconee County,SC,45073
29689,Oconee County,SC,45073
29665,Oconee County,SC,45073
29113,Orangeburg County,SC,45075
29018,Orangeburg County,SC,45075
29059,Orangeburg County,SC,45075
29038,Orangeburg County,SC,45075
29146,Orangeburg County,SC,45075
29112,Orangeburg County,SC,45075
29030,Orangeburg County,SC,45075
29116,Orangeburg County,SC,45075
29160,Orangeburg County,SC,45075
29047,Orangeburg County,SC,45075
29471,Orangeburg County,SC,45075
29107,Orangeburg County,SC,45075
29135,Orangeburg County,SC,45075
29039,Orangeburg County,SC,45075
29142,Orangeburg County,SC,45075
29163,Orangeburg County,SC,45075
29118,Orangeburg County,SC,45075
29432,Orangeburg County,SC,45075
29048,Orangeburg County,SC,45075
29436,Orangeburg County,SC,45075
29117,Orangeburg County,SC,45075
29115,Orangeburg County,SC,45075
29133,Orangeburg County,SC,45075
29137,Orangeburg County,SC,45075
29477,Orangeburg County,SC,45075
29630,Pickens County,SC,45077
29634,Pickens County,SC,45077
29657,Pickens County,SC,45077
29631,Pickens County,SC,45077
29641,Pickens County,SC,45077
29640,Pickens County,SC,45077
29633,Pickens County,SC,45077
29661,Pickens County,SC,45077
29642,Pickens County,SC,45077
29632,Pickens County,SC,45077
29667,Pickens County,SC,45077
29671,Pickens County,SC,45077
29682,Pickens County,SC,45077
29685,Pickens County,SC,45077
29611,Pickens County,SC,45077
29635,Pickens County,SC,45077
29670,Pickens County,SC,45077
29036,Richland County,SC,45079
29045,Richland County,SC,45079
29052,Richland County,SC,45079
29078,Richland County,SC,45079
29201,Richland County,SC,45079
29218,Richland County,SC,45079
29177,Richland County,SC,45079
29205,Richland County,SC,45079
29204,Richland County,SC,45079
29212,Richland County,SC,45079
29221,Richland County,SC,45079
29002,Richland County,SC,45079
29222,Richland County,SC,45079
29063,Richland County,SC,45079
29209,Richland County,SC,45079
29210,Richland County,SC,45079
29223,Richland County,SC,45079
29202,Richland County,SC,45079
29207,Richland County,SC,45079
29220,Richland County,SC,45079
29044,Richland County,SC,45079
29203,Richland County,SC,45079
29230,Richland County,SC,45079
29292,Richland County,SC,45079
29147,Richland County,SC,45079
29290,Richland County,SC,45079
29224,Richland County,SC,45079
29206,Richland County,SC,45079
29211,Richland County,SC,45079
29075,Richland County,SC,45079
29216,Richland County,SC,45079
29219,Richland County,SC,45079
29214,Richland County,SC,45079
29016,Richland County,SC,45079
29240,Richland County,SC,45079
29260,Richland County,SC,45079
29208,Richland County,SC,45079
29226,Richland County,SC,45079
29180,Richland County,SC,45079
29225,Richland County,SC,45079
29215,Richland County,SC,45079
29073,Richland County,SC,45079
29227,Richland County,SC,45079
29061,Richland County,SC,45079
29229,Richland County,SC,45079
29250,Richland County,SC,45079
29130,Richland County,SC,45079
29217,Richland County,SC,45079
29006,Saluda County,SC,45081
29070,Saluda County,SC,45081
29824,Saluda County,SC,45081
29129,Saluda County,SC,45081
29166,Saluda County,SC,45081
29848,Saluda County,SC,45081
29127,Saluda County,SC,45081
29105,Saluda County,SC,45081
29666,Saluda County,SC,45081
29138,Saluda County,SC,45081
29832,Saluda County,SC,45081
29037,Saluda County,SC,45081
29356,Spartanburg County,SC,45083
29376,Spartanburg County,SC,45083
29372,Spartanburg County,SC,45083
29374,Spartanburg County,SC,45083
29305,Spartanburg County,SC,45083
29307,Spartanburg County,SC,45083
29330,Spartanburg County,SC,45083
29316,Spartanburg County,SC,45083
29373,Spartanburg County,SC,45083
29331,Spartanburg County,SC,45083
29334,Spartanburg County,SC,45083
29306,Spartanburg County,SC,45083
29335,Spartanburg County,SC,45083
29336,Spartanburg County,SC,45083
29319,Spartanburg County,SC,45083
29348,Spartanburg County,SC,45083
29388,Spartanburg County,SC,45083
29651,Spartanburg County,SC,45083
29650,Spartanburg County,SC,45083
29333,Spartanburg County,SC,45083
29338,Spartanburg County,SC,45083
29301,Spartanburg County,SC,45083
29349,Spartanburg County,SC,45083
29304,Spartanburg County,SC,45083
29378,Spartanburg County,SC,45083
29375,Spartanburg County,SC,45083
29346,Spartanburg County,SC,45083
29329,Spartanburg County,SC,45083
29365,Spartanburg County,SC,45083
29369,Spartanburg County,SC,45083
29303,Spartanburg County,SC,45083
29323,Spartanburg County,SC,45083
29368,Spartanburg County,SC,45083
29377,Spartanburg County,SC,45083
29302,Spartanburg County,SC,45083
29385,Spartanburg County,SC,45083
29322,Spartanburg County,SC,45083
29320,Spartanburg County,SC,45083
29386,Spartanburg County,SC,45083
29324,Spartanburg County,SC,45083
29128,Sumter County,SC,45085
29125,Sumter County,SC,45085
29114,Sumter County,SC,45085
29162,Sumter County,SC,45085
29051,Sumter County,SC,45085
29150,Sumter County,SC,45085
29153,Sumter County,SC,45085
29154,Sumter County,SC,45085
29102,Sumter County,SC,45085
29040,Sumter County,SC,45085
29152,Sumter County,SC,45085
29104,Sumter County,SC,45085
29062,Sumter County,SC,45085
29168,Sumter County,SC,45085
29001,Sumter County,SC,45085
29080,Sumter County,SC,45085
29151,Sumter County,SC,45085
29379,Union County,SC,45087
29353,Union County,SC,45087
29364,Union County,SC,45087
29335,Union County,SC,45087
29372,Union County,SC,45087
29321,Union County,SC,45087
29031,Union County,SC,45087
29374,Union County,SC,45087
29178,Union County,SC,45087
29395,Union County,SC,45087
29056,Williamsburg County,SC,45089
29554,Williamsburg County,SC,45089
29580,Williamsburg County,SC,45089
29510,Williamsburg County,SC,45089
29518,Williamsburg County,SC,45089
29556,Williamsburg County,SC,45089
29590,Williamsburg County,SC,45089
29111,Williamsburg County,SC,45089
29555,Williamsburg County,SC,45089
29560,Williamsburg County,SC,45089
29440,Williamsburg County,SC,45089
29564,Williamsburg County,SC,45089
29710,York County,SC,45091
29731,York County,SC,45091
29712,York County,SC,45091
29707,York County,SC,45091
29715,York County,SC,45091
29730,York County,SC,45091
29716,York County,SC,45091
29704,York County,SC,45091
29732,York County,SC,45091
29726,York County,SC,45091
29708,York County,SC,45091
29702,York County,SC,45091
29743,York County,SC,45091
29706,York County,SC,45091
29742,York County,SC,45091
29717,York County,SC,45091
29703,York County,SC,45091
29734,York County,SC,45091
29745,York County,SC,45091
29733,York County,SC,45091
57328,Aurora County,SD,46003
57375,Aurora County,SD,46003
57359,Aurora County,SD,46003
57368,Aurora County,SD,46003
57383,Aurora County,SD,46003
57363,Aurora County,SD,46003
57382,Aurora County,SD,46003
57385,Aurora County,SD,46003
57369,Aurora County,SD,46003
57386,Beadle County,SD,46005
57324,Beadle County,SD,46005
57350,Beadle County,SD,46005
57348,Beadle County,SD,46005
57312,Beadle County,SD,46005
57384,Beadle County,SD,46005
57382,Beadle County,SD,46005
57322,Beadle County,SD,46005
57379,Beadle County,SD,46005
57381,Beadle County,SD,46005
57399,Beadle County,SD,46005
57353,Beadle County,SD,46005
57574,Bennett County,SD,46007
57560,Bennett County,SD,46007
57551,Bennett County,SD,46007
57716,Bennett County,SD,46007
57566,Bennett County,SD,46007
57714,Bennett County,SD,46007
57066,Bon Homme County,SD,46009
57062,Bon Homme County,SD,46009
57376,Bon Homme County,SD,46009
57063,Bon Homme County,SD,46009
57040,Bon Homme County,SD,46009
57059,Bon Homme County,SD,46009
57315,Bon Homme County,SD,46009
57006,Brookings County,SD,46011
57212,Brookings County,SD,46011
57213,Brookings County,SD,46011
57007,Brookings County,SD,46011
57061,Brookings County,SD,46011
57071,Brookings County,SD,46011
57276,Brookings County,SD,46011
57026,Brookings County,SD,46011
57268,Brookings County,SD,46011
57234,Brookings County,SD,46011
57220,Brookings County,SD,46011
57002,Brookings County,SD,46011
57460,Brown County,SD,46013
57439,Brown County,SD,46013
57434,Brown County,SD,46013
57449,Brown County,SD,46013
57474,Brown County,SD,46013
57461,Brown County,SD,46013
57445,Brown County,SD,46013
57432,Brown County,SD,46013
57479,Brown County,SD,46013
57451,Brown County,SD,46013
57433,Brown County,SD,46013
57402,Brown County,SD,46013
57426,Brown County,SD,46013
57401,Brown County,SD,46013
57481,Brown County,SD,46013
57422,Brown County,SD,46013
57427,Brown County,SD,46013
57441,Brown County,SD,46013
57446,Brown County,SD,46013
57325,Brule County,SD,46015
57355,Brule County,SD,46015
57383,Brule County,SD,46015
57369,Brule County,SD,46015
57370,Brule County,SD,46015
57523,Brule County,SD,46015
57370,Buffalo County,SD,46017
57325,Buffalo County,SD,46017
57341,Buffalo County,SD,46017
57339,Buffalo County,SD,46017
57788,Butte County,SD,46019
57779,Butte County,SD,46019
57762,Butte County,SD,46019
57717,Butte County,SD,46019
57760,Butte County,SD,46019
57783,Butte County,SD,46019
57646,Campbell County,SD,46021
57452,Campbell County,SD,46021
57437,Campbell County,SD,46021
57631,Campbell County,SD,46021
57648,Campbell County,SD,46021
57632,Campbell County,SD,46021
57472,Campbell County,SD,46021
57376,Charles Mix County,SD,46023
57356,Charles Mix County,SD,46023
57367,Charles Mix County,SD,46023
57380,Charles Mix County,SD,46023
57361,Charles Mix County,SD,46023
57369,Charles Mix County,SD,46023
57342,Charles Mix County,SD,46023
57329,Charles Mix County,SD,46023
57313,Charles Mix County,SD,46023
57330,Charles Mix County,SD,46023
57315,Charles Mix County,SD,46023
57225,Clark County,SD,46025
57258,Clark County,SD,46025
57217,Clark County,SD,46025
57322,Clark County,SD,46025
57272,Clark County,SD,46025
57243,Clark County,SD,46025
57271,Clark County,SD,46025
57236,Clark County,SD,46025
57278,Clark County,SD,46025
57274,Clark County,SD,46025
57221,Clark County,SD,46025
57434,Clark County,SD,46025
57010,Clay County,SD,46027
57073,Clay County,SD,46027
57014,Clay County,SD,46027
57069,Clay County,SD,46027
57072,Clay County,SD,46027
57031,Clay County,SD,46027
57037,Clay County,SD,46027
57004,Clay County,SD,46027
57243,Codington County,SD,46029
57201,Codington County,SD,46029
57256,Codington County,SD,46029
57264,Codington County,SD,46029
57272,Codington County,SD,46029
57242,Codington County,SD,46029
57235,Codington County,SD,46029
57265,Codington County,SD,46029
57263,Codington County,SD,46029
57238,Codington County,SD,46029
57245,Codington County,SD,46029
57639,Corson County,SD,46031
57634,Corson County,SD,46031
57638,Corson County,SD,46031
57642,Corson County,SD,46031
57641,Corson County,SD,46031
57660,Corson County,SD,46031
57645,Corson County,SD,46031
57644,Corson County,SD,46031
57621,Corson County,SD,46031
57658,Corson County,SD,46031
57659,Corson County,SD,46031
57735,Custer County,SD,46033
57744,Custer County,SD,46033
57773,Custer County,SD,46033
57747,Custer County,SD,46033
57722,Custer County,SD,46033
57751,Custer County,SD,46033
57730,Custer County,SD,46033
57738,Custer County,SD,46033
57363,Davison County,SD,46035
57331,Davison County,SD,46035
57301,Davison County,SD,46035
57334,Davison County,SD,46035
57359,Davison County,SD,46035
57375,Davison County,SD,46035
57256,Day County,SD,46037
57273,Day County,SD,46037
57235,Day County,SD,46037
57261,Day County,SD,46037
57468,Day County,SD,46037
57434,Day County,SD,46037
57454,Day County,SD,46037
57422,Day County,SD,46037
57239,Day County,SD,46037
57274,Day County,SD,46037
57219,Day County,SD,46037
57445,Day County,SD,46037
57265,Deuel County,SD,46039
57234,Deuel County,SD,46039
57226,Deuel County,SD,46039
57268,Deuel County,SD,46039
57213,Deuel County,SD,46039
57237,Deuel County,SD,46039
57218,Deuel County,SD,46039
57259,Deuel County,SD,46039
57238,Deuel County,SD,46039
57657,Dewey County,SD,46041
57652,Dewey County,SD,46041
57625,Dewey County,SD,46041
57630,Dewey County,SD,46041
57661,Dewey County,SD,46041
57636,Dewey County,SD,46041
57656,Dewey County,SD,46041
57633,Dewey County,SD,46041
57313,Douglas County,SD,46043
57366,Douglas County,SD,46043
57375,Douglas County,SD,46043
57364,Douglas County,SD,46043
57331,Douglas County,SD,46043
57342,Douglas County,SD,46043
57344,Douglas County,SD,46043
57328,Douglas County,SD,46043
57330,Douglas County,SD,46043
57369,Douglas County,SD,46043
57448,Edmunds County,SD,46045
57428,Edmunds County,SD,46045
57466,Edmunds County,SD,46045
57475,Edmunds County,SD,46045
57481,Edmunds County,SD,46045
57471,Edmunds County,SD,46045
57451,Edmunds County,SD,46045
57460,Edmunds County,SD,46045
57435,Edmunds County,SD,46045
57735,Fall River County,SD,46047
57763,Fall River County,SD,46047
57722,Fall River County,SD,46047
57747,Fall River County,SD,46047
57766,Fall River County,SD,46047
57782,Fall River County,SD,46047
57467,Faulk County,SD,46049
57345,Faulk County,SD,46049
57424,Faulk County,SD,46049
57470,Faulk County,SD,46049
57469,Faulk County,SD,46049
57435,Faulk County,SD,46049
57438,Faulk County,SD,46049
57473,Faulk County,SD,46049
57465,Faulk County,SD,46049
57466,Faulk County,SD,46049
57460,Faulk County,SD,46049
57279,Grant County,SD,46051
57259,Grant County,SD,46051
57227,Grant County,SD,46051
57273,Grant County,SD,46051
57216,Grant County,SD,46051
57265,Grant County,SD,46051
57266,Grant County,SD,46051
57256,Grant County,SD,46051
57246,Grant County,SD,46051
57264,Grant County,SD,46051
57252,Grant County,SD,46051
57269,Grant County,SD,46051
57251,Grant County,SD,46051
57263,Grant County,SD,46051
57317,Gregory County,SD,46053
57335,Gregory County,SD,46053
57533,Gregory County,SD,46053
57529,Gregory County,SD,46053
57523,Gregory County,SD,46053
57571,Gregory County,SD,46053
57538,Gregory County,SD,46053
57543,Haakon County,SD,46055
57552,Haakon County,SD,46055
57553,Haakon County,SD,46055
57775,Haakon County,SD,46055
57567,Haakon County,SD,46055
57271,Hamlin County,SD,46057
57233,Hamlin County,SD,46057
57212,Hamlin County,SD,46057
57201,Hamlin County,SD,46057
57221,Hamlin County,SD,46057
57226,Hamlin County,SD,46057
57243,Hamlin County,SD,46057
57242,Hamlin County,SD,46057
57248,Hamlin County,SD,46057
57234,Hamlin County,SD,46057
57238,Hamlin County,SD,46057
57223,Hamlin County,SD,46057
57241,Hamlin County,SD,46057
57362,Hand County,SD,46059
57381,Hand County,SD,46059
57371,Hand County,SD,46059
57373,Hand County,SD,46059
57476,Hand County,SD,46059
57469,Hand County,SD,46059
57467,Hand County,SD,46059
57382,Hand County,SD,46059
57345,Hand County,SD,46059
57470,Hand County,SD,46059
57334,Hanson County,SD,46061
57321,Hanson County,SD,46061
57311,Hanson County,SD,46061
57301,Hanson County,SD,46061
57374,Hanson County,SD,46061
57340,Hanson County,SD,46061
57319,Hanson County,SD,46061
57332,Hanson County,SD,46061
57720,Harding County,SD,46063
57651,Harding County,SD,46063
57760,Harding County,SD,46063
57717,Harding County,SD,46063
57755,Harding County,SD,46063
57776,Harding County,SD,46063
57649,Harding County,SD,46063
57724,Harding County,SD,46063
57650,Harding County,SD,46063
57536,Hughes County,SD,46065
57564,Hughes County,SD,46065
57501,Hughes County,SD,46065
57522,Hughes County,SD,46065
57045,Hutchinson County,SD,46067
57366,Hutchinson County,SD,46067
57052,Hutchinson County,SD,46067
57043,Hutchinson County,SD,46067
57331,Hutchinson County,SD,46067
57334,Hutchinson County,SD,46067
57319,Hutchinson County,SD,46067
57029,Hutchinson County,SD,46067
57376,Hutchinson County,SD,46067
57332,Hutchinson County,SD,46067
57354,Hutchinson County,SD,46067
57059,Hutchinson County,SD,46067
57311,Hutchinson County,SD,46067
57330,Hutchinson County,SD,46067
57346,Hyde County,SD,46069
57345,Hyde County,SD,46069
57564,Hyde County,SD,46069
57540,Hyde County,SD,46069
57536,Hyde County,SD,46069
57750,Jackson County,SD,46071
57543,Jackson County,SD,46071
57547,Jackson County,SD,46071
57577,Jackson County,SD,46071
57521,Jackson County,SD,46071
57312,Jerauld County,SD,46073
57355,Jerauld County,SD,46073
57385,Jerauld County,SD,46073
57382,Jerauld County,SD,46073
57559,Jones County,SD,46075
57531,Jones County,SD,46075
57562,Jones County,SD,46075
57231,Kingsbury County,SD,46077
57054,Kingsbury County,SD,46077
57323,Kingsbury County,SD,46077
57051,Kingsbury County,SD,46077
57233,Kingsbury County,SD,46077
57386,Kingsbury County,SD,46077
57249,Kingsbury County,SD,46077
57212,Kingsbury County,SD,46077
57214,Kingsbury County,SD,46077
57353,Kingsbury County,SD,46077
57248,Kingsbury County,SD,46077
57221,Kingsbury County,SD,46077
57042,Lake County,SD,46079
57076,Lake County,SD,46079
57018,Lake County,SD,46079
57022,Lake County,SD,46079
57051,Lake County,SD,46079
57016,Lake County,SD,46079
57050,Lake County,SD,46079
57075,Lake County,SD,46079
57058,Lake County,SD,46079
57048,Lake County,SD,46079
57017,Lake County,SD,46079
57057,Lake County,SD,46079
57071,Lake County,SD,46079
57054,Lake County,SD,46079
57779,Lawrence County,SD,46081
57783,Lawrence County,SD,46081
57785,Lawrence County,SD,46081
57732,Lawrence County,SD,46081
57717,Lawrence County,SD,46081
57799,Lawrence County,SD,46081
57702,Lawrence County,SD,46081
57793,Lawrence County,SD,46081
57759,Lawrence County,SD,46081
57754,Lawrence County,SD,46081
57064,Lincoln County,SD,46083
57004,Lincoln County,SD,46083
57077,Lincoln County,SD,46083
57014,Lincoln County,SD,46083
57001,Lincoln County,SD,46083
57032,Lincoln County,SD,46083
57108,Lincoln County,SD,46083
57106,Lincoln County,SD,46083
57027,Lincoln County,SD,46083
57039,Lincoln County,SD,46083
57013,Lincoln County,SD,46083
57034,Lincoln County,SD,46083
57104,Lincoln County,SD,46083
57534,Lyman County,SD,46085
57365,Lyman County,SD,46085
57544,Lyman County,SD,46085
57576,Lyman County,SD,46085
57568,Lyman County,SD,46085
57569,Lyman County,SD,46085
57533,Lyman County,SD,46085
57548,Lyman County,SD,46085
57047,McCook County,SD,46087
57058,McCook County,SD,46087
57043,McCook County,SD,46087
57321,McCook County,SD,46087
57012,McCook County,SD,46087
57319,McCook County,SD,46087
57374,McCook County,SD,46087
57332,McCook County,SD,46087
57048,McCook County,SD,46087
57035,McCook County,SD,46087
57053,McCook County,SD,46087
57481,McPherson County,SD,46089
57437,McPherson County,SD,46089
57457,McPherson County,SD,46089
57471,McPherson County,SD,46089
57456,McPherson County,SD,46089
57448,McPherson County,SD,46089
57432,Marshall County,SD,46091
57247,Marshall County,SD,46091
57270,Marshall County,SD,46091
57262,Marshall County,SD,46091
57430,Marshall County,SD,46091
57232,Marshall County,SD,46091
57454,Marshall County,SD,46091
57421,Marshall County,SD,46091
57702,Meade County,SD,46093
57758,Meade County,SD,46093
57761,Meade County,SD,46093
57706,Meade County,SD,46093
57719,Meade County,SD,46093
57793,Meade County,SD,46093
57748,Meade County,SD,46093
57792,Meade County,SD,46093
57791,Meade County,SD,46093
57767,Meade County,SD,46093
57785,Meade County,SD,46093
57788,Meade County,SD,46093
57787,Meade County,SD,46093
57626,Meade County,SD,46093
57737,Meade County,SD,46093
57718,Meade County,SD,46093
57769,Meade County,SD,46093
57701,Meade County,SD,46093
57741,Meade County,SD,46093
57560,Mellette County,SD,46095
57579,Mellette County,SD,46095
57585,Mellette County,SD,46095
57051,Miner County,SD,46097
57076,Miner County,SD,46097
57323,Miner County,SD,46097
57337,Miner County,SD,46097
57349,Miner County,SD,46097
57321,Miner County,SD,46097
57058,Miner County,SD,46097
57340,Miner County,SD,46097
57101,Minnehaha County,SD,46099
57035,Minnehaha County,SD,46099
57197,Minnehaha County,SD,46099
57193,Minnehaha County,SD,46099
57064,Minnehaha County,SD,46099
57042,Minnehaha County,SD,46099
57106,Minnehaha County,SD,46099
57110,Minnehaha County,SD,46099
57109,Minnehaha County,SD,46099
57055,Minnehaha County,SD,46099
57005,Minnehaha County,SD,46099
57030,Minnehaha County,SD,46099
57033,Minnehaha County,SD,46099
57104,Minnehaha County,SD,46099
